Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/02/13 13:00:00,09/02/13 14:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/02/13 13:00:00,09/02/13 14:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/02/13 13:00:00,09/02/13 14:00:00,39
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/02/13 13:00:00,09/02/13 14:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/02/13 13:00:00,09/02/13 14:00:00,2836
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/02/13 13:00:00,09/02/13 14:00:00,1064
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/02/13 14:00:00,09/02/13 15:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/02/13 14:00:00,09/02/13 15:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/02/13 14:00:00,09/02/13 15:00:00,46
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/02/13 14:00:00,09/02/13 15:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/02/13 14:00:00,09/02/13 15:00:00,2955
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/02/13 14:00:00,09/02/13 15:00:00,1352
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/02/13 15:00:00,09/02/13 16:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/02/13 15:00:00,09/02/13 16:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/02/13 15:00:00,09/02/13 16:00:00,35
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/02/13 15:00:00,09/02/13 16:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/02/13 15:00:00,09/02/13 16:00:00,2053
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/02/13 15:00:00,09/02/13 16:00:00,1160
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/02/13 16:00:00,09/02/13 17:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/02/13 16:00:00,09/02/13 17:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/02/13 16:00:00,09/02/13 17:00:00,52
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/02/13 16:00:00,09/02/13 17:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/02/13 16:00:00,09/02/13 17:00:00,2232
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/02/13 16:00:00,09/02/13 17:00:00,912
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/02/13 17:00:00,09/02/13 18:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/02/13 17:00:00,09/02/13 18:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/02/13 17:00:00,09/02/13 18:00:00,48
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/02/13 17:00:00,09/02/13 18:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/02/13 17:00:00,09/02/13 18:00:00,2680
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/02/13 17:00:00,09/02/13 18:00:00,1216
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/02/13 18:00:00,09/02/13 19:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/02/13 18:00:00,09/02/13 19:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/02/13 18:00:00,09/02/13 19:00:00,44
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/02/13 18:00:00,09/02/13 19:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/02/13 18:00:00,09/02/13 19:00:00,2762
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/02/13 18:00:00,09/02/13 19:00:00,960
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/02/13 19:00:00,09/02/13 20:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/02/13 19:00:00,09/02/13 20:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/02/13 19:00:00,09/02/13 20:00:00,104
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/02/13 19:00:00,09/02/13 20:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/02/13 19:00:00,09/02/13 20:00:00,21472
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/02/13 19:00:00,09/02/13 20:00:00,42753
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/02/13 20:00:00,09/02/13 21:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/02/13 20:00:00,09/02/13 21:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/02/13 20:00:00,09/02/13 21:00:00,43
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/02/13 20:00:00,09/02/13 21:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/02/13 20:00:00,09/02/13 21:00:00,1908
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/02/13 20:00:00,09/02/13 21:00:00,1084
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/02/13 21:00:00,09/02/13 22:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/02/13 21:00:00,09/02/13 22:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/02/13 21:00:00,09/02/13 22:00:00,51
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/02/13 21:00:00,09/02/13 22:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/02/13 21:00:00,09/02/13 22:00:00,13645
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/02/13 21:00:00,09/02/13 22:00:00,31386
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/02/13 22:00:00,09/02/13 23:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/02/13 22:00:00,09/02/13 23:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/02/13 22:00:00,09/02/13 23:00:00,33
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/02/13 22:00:00,09/02/13 23:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/02/13 22:00:00,09/02/13 23:00:00,2082
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/02/13 22:00:00,09/02/13 23:00:00,1008
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/02/13 23:00:00,09/03/13 00:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/02/13 23:00:00,09/03/13 00:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/02/13 23:00:00,09/03/13 00:00:00,39
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/02/13 23:00:00,09/03/13 00:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/02/13 23:00:00,09/03/13 00:00:00,2089
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/02/13 23:00:00,09/03/13 00:00:00,1236
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 00:00:00,09/03/13 01:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 00:00:00,09/03/13 01:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 00:00:00,09/03/13 01:00:00,31
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 00:00:00,09/03/13 01:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 00:00:00,09/03/13 01:00:00,2534
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 00:00:00,09/03/13 01:00:00,1084
AmazonEC2,PublicIP-In,USW1-APN1-AWS-In-Bytes,,09/03/13 01:00:00,09/03/13 02:00:00,40
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 01:00:00,09/03/13 02:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 01:00:00,09/03/13 02:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 01:00:00,09/03/13 02:00:00,34
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/03/13 01:00:00,09/03/13 02:00:00,192
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 01:00:00,09/03/13 02:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 01:00:00,09/03/13 02:00:00,1914
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 01:00:00,09/03/13 02:00:00,1140
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 02:00:00,09/03/13 03:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 02:00:00,09/03/13 03:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 02:00:00,09/03/13 03:00:00,50
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 02:00:00,09/03/13 03:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 02:00:00,09/03/13 03:00:00,2236
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 02:00:00,09/03/13 03:00:00,1004
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 03:00:00,09/03/13 04:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 03:00:00,09/03/13 04:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 03:00:00,09/03/13 04:00:00,147
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 03:00:00,09/03/13 04:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 03:00:00,09/03/13 04:00:00,2744
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 03:00:00,09/03/13 04:00:00,1140
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 04:00:00,09/03/13 05:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 04:00:00,09/03/13 05:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 04:00:00,09/03/13 05:00:00,24
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 04:00:00,09/03/13 05:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 04:00:00,09/03/13 05:00:00,1946
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 04:00:00,09/03/13 05:00:00,912
AmazonEC2,PublicIP-In,USW1-USW2-AWS-In-Bytes,,09/03/13 05:00:00,09/03/13 06:00:00,60
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 05:00:00,09/03/13 06:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 05:00:00,09/03/13 06:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 05:00:00,09/03/13 06:00:00,71
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 05:00:00,09/03/13 06:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 05:00:00,09/03/13 06:00:00,4488
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 05:00:00,09/03/13 06:00:00,6386
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 06:00:00,09/03/13 07:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 06:00:00,09/03/13 07:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 06:00:00,09/03/13 07:00:00,6445
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 06:00:00,09/03/13 07:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 06:00:00,09/03/13 07:00:00,9478
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 06:00:00,09/03/13 07:00:00,9164
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 07:00:00,09/03/13 08:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 07:00:00,09/03/13 08:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 07:00:00,09/03/13 08:00:00,43
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 07:00:00,09/03/13 08:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 07:00:00,09/03/13 08:00:00,2394
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 07:00:00,09/03/13 08:00:00,1140
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 08:00:00,09/03/13 09:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 08:00:00,09/03/13 09:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 08:00:00,09/03/13 09:00:00,34
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 08:00:00,09/03/13 09:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 08:00:00,09/03/13 09:00:00,2074
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 08:00:00,09/03/13 09:00:00,1140
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 09:00:00,09/03/13 10:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 09:00:00,09/03/13 10:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 09:00:00,09/03/13 10:00:00,37
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 09:00:00,09/03/13 10:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 09:00:00,09/03/13 10:00:00,1912
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 09:00:00,09/03/13 10:00:00,1004
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 10:00:00,09/03/13 11:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 10:00:00,09/03/13 11:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 10:00:00,09/03/13 11:00:00,44
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 10:00:00,09/03/13 11:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 10:00:00,09/03/13 11:00:00,2414
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 10:00:00,09/03/13 11:00:00,1188
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 11:00:00,09/03/13 12:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 11:00:00,09/03/13 12:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 11:00:00,09/03/13 12:00:00,54
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 11:00:00,09/03/13 12:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 11:00:00,09/03/13 12:00:00,19946
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 11:00:00,09/03/13 12:00:00,38317
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 12:00:00,09/03/13 13:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 12:00:00,09/03/13 13:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 12:00:00,09/03/13 13:00:00,48
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 12:00:00,09/03/13 13:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 12:00:00,09/03/13 13:00:00,4966
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 12:00:00,09/03/13 13:00:00,7134
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 13:00:00,09/03/13 14:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 13:00:00,09/03/13 14:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 13:00:00,09/03/13 14:00:00,50
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 13:00:00,09/03/13 14:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 13:00:00,09/03/13 14:00:00,13120
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 13:00:00,09/03/13 14:00:00,34007
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 14:00:00,09/03/13 15:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 14:00:00,09/03/13 15:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 14:00:00,09/03/13 15:00:00,42
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 14:00:00,09/03/13 15:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 14:00:00,09/03/13 15:00:00,2420
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 14:00:00,09/03/13 15:00:00,1160
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 15:00:00,09/03/13 16:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 15:00:00,09/03/13 16:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 15:00:00,09/03/13 16:00:00,34
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 15:00:00,09/03/13 16:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 15:00:00,09/03/13 16:00:00,1544
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 15:00:00,09/03/13 16:00:00,912
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 16:00:00,09/03/13 17:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 16:00:00,09/03/13 17:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 16:00:00,09/03/13 17:00:00,52
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 16:00:00,09/03/13 17:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 16:00:00,09/03/13 17:00:00,1814
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 16:00:00,09/03/13 17:00:00,1112
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 17:00:00,09/03/13 18:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 17:00:00,09/03/13 18:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 17:00:00,09/03/13 18:00:00,35
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 17:00:00,09/03/13 18:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 17:00:00,09/03/13 18:00:00,2236
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 17:00:00,09/03/13 18:00:00,1064
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 18:00:00,09/03/13 19:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 18:00:00,09/03/13 19:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 18:00:00,09/03/13 19:00:00,39
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 18:00:00,09/03/13 19:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 18:00:00,09/03/13 19:00:00,2440
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 18:00:00,09/03/13 19:00:00,1084
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 19:00:00,09/03/13 20:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 19:00:00,09/03/13 20:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 19:00:00,09/03/13 20:00:00,67
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 19:00:00,09/03/13 20:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 19:00:00,09/03/13 20:00:00,4672
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 19:00:00,09/03/13 20:00:00,6032
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 20:00:00,09/03/13 21:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 20:00:00,09/03/13 21:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 20:00:00,09/03/13 21:00:00,50
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 20:00:00,09/03/13 21:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 20:00:00,09/03/13 21:00:00,7442
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 20:00:00,09/03/13 21:00:00,17919
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 21:00:00,09/03/13 22:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 21:00:00,09/03/13 22:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 21:00:00,09/03/13 22:00:00,40
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/03/13 21:00:00,09/03/13 22:00:00,240
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 21:00:00,09/03/13 22:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 21:00:00,09/03/13 22:00:00,2492
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 21:00:00,09/03/13 22:00:00,1140
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 22:00:00,09/03/13 23:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 22:00:00,09/03/13 23:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 22:00:00,09/03/13 23:00:00,38
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 22:00:00,09/03/13 23:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 22:00:00,09/03/13 23:00:00,2926
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 22:00:00,09/03/13 23:00:00,1004
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/03/13 23:00:00,09/04/13 00:00:00,5708
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/03/13 23:00:00,09/04/13 00:00:00,4574
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/03/13 23:00:00,09/04/13 00:00:00,90194313216
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/03/13 23:00:00,09/04/13 00:00:00,55
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/03/13 23:00:00,09/04/13 00:00:00,0
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/03/13 23:00:00,09/04/13 00:00:00,3
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/04/13 00:00:00,09/04/13 01:00:00,1408
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/04/13 00:00:00,09/04/13 01:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/04/13 00:00:00,09/04/13 01:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/04/13 00:00:00,09/04/13 01:00:00,39
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/04/13 00:00:00,09/04/13 01:00:00,192
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/04/13 00:00:00,09/04/13 01:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/04/13 00:00:00,09/04/13 01:00:00,3026
AmazonEC2,RunInstances,USW1-BoxUsage:t1.micro,,09/04/13 01:00:00,09/04/13 02:00:00,3
AmazonEC2,EBS:IO-Read,USW1-EBS:VolumeIOUsage,,09/04/13 01:00:00,09/04/13 02:00:00,0
AmazonEC2,EBS:IO-Write,USW1-EBS:VolumeIOUsage,,09/04/13 01:00:00,09/04/13 02:00:00,36
AmazonEC2,PublicIP-In,USW1-DataTransfer-Regional-Bytes,,09/04/13 01:00:00,09/04/13 02:00:00,192
AmazonEC2,CreateVolume,USW1-EBS:VolumeUsage,,09/04/13 01:00:00,09/04/13 02:00:00,90194313216
AmazonEC2,RunInstances,USW1-DataTransfer-In-Bytes,,09/04/13 01:00:00,09/04/13 02:00:00,6560
AmazonEC2,RunInstances,USW1-DataTransfer-Out-Bytes,,09/04/13 01:00:00,09/04/13 02:00:00,10828
